relative_path,classID,Class
Speech/Bme67O3QFFY_30.wav,21,Speech
Screaming/2WwYJFQiV6U_30.wav,17,Screaming
Whimper/-JlAIil9iSE_8.wav,24,Whimper
Snicker/5eihlm59U4Q_20.wav,20,Snicker
Clapping/7QtP9tLKzpA_2.wav,6,Clapping
Rustle/5UCpcEKVv5k_30.wav,16,Rustle
Children shouting/B0AL23cibdw_20.wav,5,Children shouting
Conversation/DFdGNXIyB-0_30.wav,7,Conversation
White noise/Cya1o9XkR-M_30.wav,26,White noise
Snicker/861ra-O5BSk_30.wav,20,Snicker
"Male speech, man speaking/0G1RgTFfEaI_30.wav",15,"Male speech, man speaking"
Rustle/FiohL_sksLA_160.wav,16,Rustle
Conversation/BB_twFk6oIk_30.wav,7,Conversation
Conversation/GRgoyLiDbdw_200.wav,7,Conversation
Whimper/5S2z6KcRy6I_16.wav,24,Whimper
Rustle/C3f5ybEBtMw_13.wav,16,Rustle
Whimper/0Bn4TOqKMdY_30.wav,24,Whimper
Speech/--XUo3OObrY_30.wav,21,Speech
"Female speech, woman speaking/23UPWkyalb8_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/O9WV_0-8Av0_230.wav",9,"Dishes, pots, and pans"
Whimper/BUhvDIhbvwU_14.wav,24,Whimper
"Male speech, man speaking/-bKggqM6ERM_30.wav",15,"Male speech, man speaking"
White noise/EFxLCZSTvn4_17.wav,26,White noise
Clapping/7qy3Er8m1j0_30.wav,6,Clapping
Screaming/JshpkM-DuoY_20.wav,17,Screaming
"Dishes, pots, and pans/C7D1GjuDQVA_120.wav",9,"Dishes, pots, and pans"
"Male speech, man speaking/0x2vbtkj1tg_30.wav",15,"Male speech, man speaking"
Whispering/3gJ0DwOdadg_30.wav,25,Whispering
"Dishes, pots, and pans/-xyHS0dJ3R8_190.wav",9,"Dishes, pots, and pans"
Snicker/Eh0RtBNYFsg_80.wav,20,Snicker
Whimper/87zR-HR-zX0_10.wav,24,Whimper
Speech/B2DfTaAxvcU_40.wav,21,Speech
Babbling/-L0DKsfBHFk_0.wav,1,Babbling
Snicker/CXdvqD8RNlo_30.wav,20,Snicker
Whimper/6CDl4CqOgMg_30.wav,24,Whimper
Snicker/LEFQsrszO2Q_20.wav,20,Snicker
Groan/L3RL-CJTVvA_310.wav,14,Groan
"Smash, crash/5t2L4-d2rF4_25.wav",19,"Smash, crash"
Whimper/50CUPr3Q-MQ_30.wav,24,Whimper
Speech/J8EPUBJWD0A_30.wav,21,Speech
"Female speech, woman speaking/45OAdxkzB1c_30.wav",12,"Female speech, woman speaking"
Breathing/7jw6Ef5G4z0_0.wav,4,Breathing
Snicker/InCDjnUcROI_30.wav,20,Snicker
Singing/-0KgYgXKFXs_30.wav,18,Singing
White noise/3WMr_L4Bdtg_4.wav,26,White noise
Snicker/7IeyX4xKGvI_8.wav,20,Snicker
"Dishes, pots, and pans/OflKeT9cmLc_220.wav",9,"Dishes, pots, and pans"
Whimper/9wCSwqhKVBc_30.wav,24,Whimper
"Smash, crash/O7cxuQyHuEo_230.wav",19,"Smash, crash"
Yell/GRXsDzIiE5w_30.wav,28,Yell
Conversation/8qdYDKOSB9U_30.wav,7,Conversation
"Male speech, man speaking/0lP6qRK6tcA_30.wav",15,"Male speech, man speaking"
Whimper/5TIz97kkwE8_30.wav,24,Whimper
Battle cry/FEvhZVoHKkg_120.wav,2,Battle cry
Dogs/2VUjJ2CPsYY_330.wav,10,Dogs
Speech/--dlUg_HtxE_50.wav,21,Speech
Speech/0Gtfwhk7-Ko_270.wav,21,Speech
"Smash, crash/-2qFJYKnruc_30.wav",19,"Smash, crash"
"Dishes, pots, and pans/1AbCQJ3xg8g_50.wav",9,"Dishes, pots, and pans"
Rustle/MN0vuai4bbA_25.wav,16,Rustle
Children shouting/Jy8OyNuT6wQ_30.wav,5,Children shouting
Whoop/-RLm4Vye4NA_80.wav,27,Whoop
Breathing/4biXgEkpkBM_40.wav,4,Breathing
"Dishes, pots, and pans/2ZOCs9f7m0M_200.wav",9,"Dishes, pots, and pans"
Speech/0eSezU5MrAY_40.wav,21,Speech
"Male speech, man speaking/0P2dWBWBBmk_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-_PIcQYZz7w_30.wav",15,"Male speech, man speaking"
"Smash, crash/2MeS8mX2xHI_30.wav",19,"Smash, crash"
Rustle/Hc4Zyk0pXag_30.wav,16,Rustle
Rustle/MbIMxQo97tM_30.wav,16,Rustle
"Dishes, pots, and pans/KGp2qw_kiwU_90.wav",9,"Dishes, pots, and pans"
"Dishes, pots, and pans/-_k24K307lk_300.wav",9,"Dishes, pots, and pans"
Rustle/Ey9Fz7SYivQ_14.wav,16,Rustle
Whimper/0us6toqG8lI_30.wav,24,Whimper
Whimper/6mNLcPZrLZ8_30.wav,24,Whimper
"Smash, crash/HrmibyTCODw_30.wav",19,"Smash, crash"
Conversation/GtClfrpsq-o_150.wav,7,Conversation
"Smash, crash/14Z5seslDgk_30.wav",19,"Smash, crash"
Yell/F8GtBPDGwmw_240.wav,28,Yell
Speech/--DeqbRVR8M_30.wav,21,Speech
"Dishes, pots, and pans/Hly5zWCzi7Q_280.wav",9,"Dishes, pots, and pans"
Speech/M-Csv40dUXs_170.wav,21,Speech
Speech/0bYRwOSKGaM_30.wav,21,Speech
"Dishes, pots, and pans/DcgFVm7LZxA_30.wav",9,"Dishes, pots, and pans"
Singing/-8e2lzJanls_30.wav,18,Singing
Whimper/8dZJkhw1Xxw_30.wav,24,Whimper
"Male speech, man speaking/-CLAtFI_EQI_30.wav",15,"Male speech, man speaking"
"Smash, crash/EZAQFKbL1nw_30.wav",19,"Smash, crash"
Whimper/2Gct51eRWeg_30.wav,24,Whimper
Battle cry/M4vMMe9EOtQ_350.wav,2,Battle cry
"Male speech, man speaking/-q_9x5bLKyM_30.wav",15,"Male speech, man speaking"
"Dishes, pots, and pans/H4CTVba6DF0_60.wav",9,"Dishes, pots, and pans"
.git/index,0,.git
"Female speech, woman speaking/8mHwIle6WQY_30.wav",12,"Female speech, woman speaking"
Whimper/2EoaTFGrXxc_30.wav,24,Whimper
Whispering/2CYSfiP6yI4_12.wav,25,Whispering
"Male speech, man speaking/-ijK2YYDx-w_30.wav",15,"Male speech, man speaking"
Babbling/2NBja-qp8T8_110.wav,1,Babbling
Whoop/0r7rNF9BT7E_30.wav,27,Whoop
Singing/-7qmK1iHigM_24.wav,18,Singing
Whoop/5fIZhwKYKOg_30.wav,27,Whoop
Clapping/M5FFBhh0lRw_30.wav,6,Clapping
Whimper/Gh4AdgdP8FE_470.wav,24,Whimper
"Smash, crash/I52vIPzjsEM_0.wav",19,"Smash, crash"
White noise/9JMys6poxG8_250.wav,26,White noise
Groan/G2FStAlrF1U_0.wav,14,Groan
White noise/NWB-AES_iCA_30.wav,26,White noise
Screaming/3ijkT9Ci4vI_30.wav,17,Screaming
Singing/-1_TOCQxtV8_30.wav,18,Singing
Dogs/6zcHUBwYQ0w_0.wav,10,Dogs
"Smash, crash/5JM6gzcKIac_30.wav",19,"Smash, crash"
"Female speech, woman speaking/9PWo0EpB-3A_30.wav",12,"Female speech, woman speaking"
Singing/-AruUz5ocwI_30.wav,18,Singing
Snicker/LUC1kXk9BbA_30.wav,20,Snicker
"Smash, crash/3iVu3IFRzRY_30.wav",19,"Smash, crash"
"Smash, crash/If4iEaSvQdw_5.wav",19,"Smash, crash"
Clapping/Mu16y4FEINM_10.wav,6,Clapping
Whimper/Cxi2KT1DTtI_90.wav,24,Whimper
"Smash, crash/274welUb0cM_30.wav",19,"Smash, crash"
Speech/5ydfjVgmpJQ_30.wav,21,Speech
"Smash, crash/6kdS0gp0Vks_30.wav",19,"Smash, crash"
Speech/AfbvspitraU_30.wav,21,Speech
Whispering/ELvOG12AHEQ_590.wav,25,Whispering
"Smash, crash/P6WuF_vcZ-M_30.wav",19,"Smash, crash"
"Female speech, woman speaking/-dJz5Li-mzg_30.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/-M7in3M2ZiY_30.wav",15,"Male speech, man speaking"
Speech/7uJdsTmr1qk_510.wav,21,Speech
"Smash, crash/6RUHvX7QBrY_30.wav",19,"Smash, crash"
Conversation/3BHfnzD2oHI_30.wav,7,Conversation
"Female speech, woman speaking/-IGsyG6woCo_30.wav",12,"Female speech, woman speaking"
Singing/-Apf6bjCVGw_30.wav,18,Singing
Battle cry/4xBNu4ooYnk_90.wav,2,Battle cry
Bellow/1Af7Q-OTdNA_30.wav,3,Bellow
Speech/CKbP2iyX65Q_30.wav,21,Speech
Speech/AxZhYV1NJ24_30.wav,21,Speech
"Female speech, woman speaking/9TjRE-ORUqo_30.wav",12,"Female speech, woman speaking"
Conversation/9aALE8mNxdY_30.wav,7,Conversation
Singing/-Im2WIs0yc8_30.wav,18,Singing
Cupboard open or close/Aiczk6wdUtc_200.wav,8,Cupboard open or close
"Male speech, man speaking/0vjGsf9FLgE_30.wav",15,"Male speech, man speaking"
Clapping/4si49U1zha4_30.wav,6,Clapping
Whispering/Dxrq2iUx7sc_70.wav,25,Whispering
Whimper/63VwvFLgIak_30.wav,24,Whimper
Rustle/CURGFOMQgeM_30.wav,16,Rustle
Conversation/4wCdIdqF8ws_400.wav,7,Conversation
Yell/1PJcx3OLSQ4_160.wav,28,Yell
Whoop/8nNXtvW_chg_190.wav,27,Whoop
"Female speech, woman speaking/8AXKIpyF9XM_10.wav",12,"Female speech, woman speaking"
Speech/8ADxAej-_LI_0.wav,21,Speech
"Female speech, woman speaking/37xrqkBGRK0_28.wav",12,"Female speech, woman speaking"
White noise/ALrKKg4H0yE_100.wav,26,White noise
Groan/CxfnNq0xWfk_0.wav,14,Groan
Whoop/5tfshgts8OA_0.wav,27,Whoop
Whimper/EEQMd19rdrs_20.wav,24,Whimper
Conversation/D6_USm7Tp4k_30.wav,7,Conversation
"Female speech, woman speaking/8ZbMrBMidDI_30.wav",12,"Female speech, woman speaking"
Whimper/1AjYKvdjOJM_6.wav,24,Whimper
Conversation/DGgD9w5L9Zs_140.wav,7,Conversation
"Male speech, man speaking/-HRtMJCRP8I_30.wav",15,"Male speech, man speaking"
"Dishes, pots, and pans/4fgpSuEyGjs_30.wav",9,"Dishes, pots, and pans"
Whoop/Jwil0TkVREk_0.wav,27,Whoop
Clapping/AlEis_3rN4M_30.wav,6,Clapping
"Female speech, woman speaking/7ljqSI0-DMU_30.wav",12,"Female speech, woman speaking"
Speech/HshsTiMHdu4_470.wav,21,Speech
"Dishes, pots, and pans/8GFntf9pr2M_120.wav",9,"Dishes, pots, and pans"
Conversation/7WER-G9t1O4_30.wav,7,Conversation
"Male speech, man speaking/-6u9AZ3_clM_30.wav",15,"Male speech, man speaking"
Whimper/513JkjMF_Os_18.wav,24,Whimper
Whimper/GV_PJDvWaBo_10.wav,24,Whimper
White noise/PANd8ngwkBk_30.wav,26,White noise
Dogs/1ETeBLkMRwA_50.wav,10,Dogs
Speech/5fpytid0TSQ_40.wav,21,Speech
"Female speech, woman speaking/-iINsxC0ZPk_190.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/-0NxpZlO348_30.wav",15,"Male speech, man speaking"
Screaming/-jTCUWWZQLo_160.wav,17,Screaming
Speech/Gb8iHgiVK5c_590.wav,21,Speech
"Female speech, woman speaking/6V3vXKotZAI_30.wav",12,"Female speech, woman speaking"
"Smash, crash/1a0LkWjo86w_29.wav",19,"Smash, crash"
Snicker/23MWARtmBW4_60.wav,20,Snicker
Whispering/47HqMS-CjRA_0.wav,25,Whispering
"Male speech, man speaking/-ldVdfdCGjk_30.wav",15,"Male speech, man speaking"
Speech/6mub-DrJZc4_30.wav,21,Speech
"Female speech, woman speaking/-r28sHKE1Ws_30.wav",12,"Female speech, woman speaking"
Snicker/N2X41zR6s2I_13.wav,20,Snicker
Speech/C1VxrBknEHY_30.wav,21,Speech
"Female speech, woman speaking/-jjWi-og5Qs_230.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/1SRZ8HOomEk_30.wav",9,"Dishes, pots, and pans"
Rustle/ICXskPnbG7s_30.wav,16,Rustle
White noise/9v9gO3Ct-28_30.wav,26,White noise
White noise/2NLV-6JYWeA_30.wav,26,White noise
"Female speech, woman speaking/-Hr1Lhntf3M_30.wav",12,"Female speech, woman speaking"
Singing/-7184LZUEsg_30.wav,18,Singing
Speech/Fn94fVXSch0_190.wav,21,Speech
"Dishes, pots, and pans/8v60jWtecrQ_100.wav",9,"Dishes, pots, and pans"
"Female speech, woman speaking/9UgTvww-ZO0_30.wav",12,"Female speech, woman speaking"
Whimper/G7uIpylbIK4_30.wav,24,Whimper
"Female speech, woman speaking/08NLCs0k0tc_30.wav",12,"Female speech, woman speaking"
Breathing/H-G3pRvlYus_10.wav,4,Breathing
"Female speech, woman speaking/8dkVfZKiWs0_110.wav",12,"Female speech, woman speaking"
Whimper/4a07pmWCYdg_30.wav,24,Whimper
"Female speech, woman speaking/7gaHJz7qz4s_30.wav",12,"Female speech, woman speaking"
Conversation/0NYUK2Ba3eA_30.wav,7,Conversation
Conversation/1RVAfROVad4_30.wav,7,Conversation
Whimper/3rOZg7pIOJE_30.wav,24,Whimper
White noise/GcyXopASr3Q_30.wav,26,White noise
White noise/DkaGS8P9cWs_30.wav,26,White noise
Conversation/-m4zhG4vaXU_110.wav,7,Conversation
Yell/H0v4P19xkRE_70.wav,28,Yell
"Dishes, pots, and pans/GCtK9bOjB88_20.wav",9,"Dishes, pots, and pans"
"Male speech, man speaking/-TaGqXOwwqE_30.wav",15,"Male speech, man speaking"
White noise/3EsUteGTumg_30.wav,26,White noise
Whispering/CsCnuqRDy6A_20.wav,25,Whispering
Speech/--2ENPwFQLY_30.wav,21,Speech
Rustle/EOHhrzaUcqI_30.wav,16,Rustle
"Female speech, woman speaking/8zgbNzdiORg_30.wav",12,"Female speech, woman speaking"
Whoop/-YC4KpvYO_0_30.wav,27,Whoop
"Male speech, man speaking/-YeJKVIcPGw_30.wav",15,"Male speech, man speaking"
Whispering/0U7PeaSWk14_290.wav,25,Whispering
Screaming/D7oNBQLxbMY_60.wav,17,Screaming
White noise/CJISsb7jKlc_170.wav,26,White noise
"Male speech, man speaking/0Wf1CysN0Ns_30.wav",15,"Male speech, man speaking"
"Dishes, pots, and pans/4RPbOWqEeVk_310.wav",9,"Dishes, pots, and pans"
Children shouting/B6nYfnWbkVA_390.wav,5,Children shouting
Whispering/14U565gmdg4_30.wav,25,Whispering
"Male speech, man speaking/-oYXq8r-iBk_30.wav",15,"Male speech, man speaking"
Babbling/DAZ-W7RP4N0_30.wav,1,Babbling
Rustle/-LQ38hX3Nlo_370.wav,16,Rustle
"Male speech, man speaking/-JskSOro-g8_30.wav",15,"Male speech, man speaking"
Snicker/HAyih8lAKaY_290.wav,20,Snicker
Conversation/LpERw_r5cTM_120.wav,7,Conversation
"Female speech, woman speaking/9KfQSJ2sMVI_30.wav",12,"Female speech, woman speaking"
Conversation/P2P3USw8rsU_30.wav,7,Conversation
Speech/BCpSQH6zhh0_30.wav,21,Speech
Conversation/AvxWVvu0qeo_30.wav,7,Conversation
Groan/NZ1qoVK7fi8_60.wav,14,Groan
Whispering/8ZTTsPEkBVU_540.wav,25,Whispering
Speech/2A_5kBJduIg_30.wav,21,Speech
"Smash, crash/-624B4ocFTI_30.wav",19,"Smash, crash"
Whimper/IoNAFBLtWQM_30.wav,24,Whimper
Whimper/InplA2idF9g_30.wav,24,Whimper
Whispering/7HhBjnzFXQ0_30.wav,25,Whispering
Children shouting/1QmU9guAVjI_240.wav,5,Children shouting
Speech/--CWkRb3dEU_30.wav,21,Speech
"Male speech, man speaking/-cvnEFI6Mlo_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/64GInFGAGrA_30.wav",12,"Female speech, woman speaking"
Snicker/1U9hGKaKi4Q_30.wav,20,Snicker
Whimper/6l-d2i0iMPc_30.wav,24,Whimper
Conversation/1yXmXTh0Lpo_30.wav,7,Conversation
Snicker/5mWayneRmKs_280.wav,20,Snicker
Battle cry/O2KEX92hYcA_20.wav,2,Battle cry
"Dishes, pots, and pans/1lqdBjdJgWg_50.wav",9,"Dishes, pots, and pans"
Whispering/AXR_CIEv9p4_360.wav,25,Whispering
White noise/-1oh2JGbkmc_220.wav,26,White noise
Whimper/5VAD7TKzWYA_30.wav,24,Whimper
Whimper/3pf-mZoagVk_80.wav,24,Whimper
Breathing/8GYUz92sZQ0_260.wav,4,Breathing
Conversation/2e8XPSTOxg8_80.wav,7,Conversation
Whimper/CdFnHdhcNl0_100.wav,24,Whimper
"Female speech, woman speaking/8B0EPDVNTPg_30.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/-Ylu5A5pDMk_330.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/-j1b5RlXQkk_30.wav",15,"Male speech, man speaking"
Whispering/E4xKu5KVrXE_90.wav,25,Whispering
Babbling/8G99dopyEGI_40.wav,1,Babbling
"Smash, crash/5zbL4k3VsgI_30.wav",19,"Smash, crash"
Singing/-9E1rhYGuiA_30.wav,18,Singing
"Female speech, woman speaking/8cHk6Sbr-Ac_30.wav",12,"Female speech, woman speaking"
Screaming/-gb5uvwsRpI_30.wav,17,Screaming
"Smash, crash/04DxTNvmQn0_30.wav",19,"Smash, crash"
"Smash, crash/0Kp8e8kDEyE_30.wav",19,"Smash, crash"
Conversation/KyT269AUtbs_30.wav,7,Conversation
Speech/0vZ2g3F31g8_30.wav,21,Speech
Whispering/Fl_v0-faJT4_30.wav,25,Whispering
"Male speech, man speaking/-iFp_oz58aA_30.wav",15,"Male speech, man speaking"
Dogs/1ujKjCO4_To_0.wav,10,Dogs
Conversation/EMP5h0QRYI0_30.wav,7,Conversation
"Male speech, man speaking/-5cElIc9xQg_30.wav",15,"Male speech, man speaking"
Battle cry/6ipkc1CC0x8_50.wav,2,Battle cry
Conversation/49aGAWCp-Vg_3.wav,7,Conversation
Conversation/BKeyi6dBFkw_30.wav,7,Conversation
Conversation/3-bMN2afYy8_30.wav,7,Conversation
Clapping/5sXb7q-ek7I_60.wav,6,Clapping
shatter/7rxDEVrT4js_0.wav,29,shatter
Rustle/6OIkSOEkWFo_30.wav,16,Rustle
Whoop/LdFkSwkbhUI_140.wav,27,Whoop
Rustle/8L6j9mBr41U_30.wav,16,Rustle
"Female speech, woman speaking/-e3RMZAiW9k_30.wav",12,"Female speech, woman speaking"
Cupboard open or close/-lW-XkGpKb4_290.wav,8,Cupboard open or close
Rustle/2ZTukyux2B4_30.wav,16,Rustle
Whoop/3uiYjgozabk_0.wav,27,Whoop
White noise/8Eqhh7UVCXU_30.wav,26,White noise
Singing/-Jw-uFoDCi4_30.wav,18,Singing
"Male speech, man speaking/-kjl31esVA0_30.wav",15,"Male speech, man speaking"
Conversation/6VJQe49T03w_30.wav,7,Conversation
Rustle/08WC-kDZhqQ_30.wav,16,Rustle
Conversation/6kD2g6UGREI_190.wav,7,Conversation
Whispering/-_NvH37-4Bk_240.wav,25,Whispering
Singing/-1YZ9QHdATU_30.wav,18,Singing
Whimper/7B_37NDfp5k_21.wav,24,Whimper
Breathing/K_l0Q4Q1FvQ_40.wav,4,Breathing
"Male speech, man speaking/-A58a467CRw_30.wav",15,"Male speech, man speaking"
Whimper/4YDtrsRzjQ0_30.wav,24,Whimper
Snicker/5KZriruZKXM_13.wav,20,Snicker
Singing/-IB1UFJfK_c_160.wav,18,Singing
"Male speech, man speaking/-pt6whlAeVk_30.wav",15,"Male speech, man speaking"
White noise/ETCZXO_5r28_30.wav,26,White noise
Babbling/NjZHh270-m8_150.wav,1,Babbling
Speech/FpcBhtXRD_g_10.wav,21,Speech
Drawer open or close/0vyBS4gplHU_20.wav,11,Drawer open or close
Screaming/2G4_eviie4w_30.wav,17,Screaming
Whimper/7m2LYY8fo0E_10.wav,24,Whimper
Children shouting/Nfnb-HtBcrI_26.wav,5,Children shouting
Snicker/LCRSOKQObj8_10.wav,20,Snicker
Speech/EMRJ7otqBaA_30.wav,21,Speech
"Male speech, man speaking/0tgFa4586Gg_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/0MCAw3EHqaM_30.wav",15,"Male speech, man speaking"
Dogs/5uWwl9DrpW0_50.wav,10,Dogs
"Male speech, man speaking/0GyVGlQhmjw_30.wav",15,"Male speech, man speaking"
Singing/-HLLPsJ9ttM_26.wav,18,Singing
White noise/MFDVjTB2J28_30.wav,26,White noise
"Dishes, pots, and pans/IyvzUYQx8LY_40.wav",9,"Dishes, pots, and pans"
Conversation/2A_5kBJduIg_30.wav,7,Conversation
Speech/3BEnf6aCRlw_190.wav,21,Speech
Whispering/7lPe2CCKbyU_30.wav,25,Whispering
"Male speech, man speaking/-KDAbWk9MMQ_21.wav",15,"Male speech, man speaking"
Whimper/4nlgajZI698_30.wav,24,Whimper
Clapping/N_Bg15mHrWo_40.wav,6,Clapping
White noise/1CBTWfqhw7Q_30.wav,26,White noise
Yell/NUkW93n6i70_0.wav,28,Yell
"Male speech, man speaking/00LowBUnlCo_30.wav",15,"Male speech, man speaking"
Babbling/NJMADbDuenM_70.wav,1,Babbling
Whispering/46rdSygj3_4_180.wav,25,Whispering
Screaming/NKMb5_sAkxc_50.wav,17,Screaming
"Male speech, man speaking/0h2uiaiPTEE_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/9hVkc1oHfSI_30.wav",12,"Female speech, woman speaking"
Children shouting/1IxPzUhEuaU_0.wav,5,Children shouting
Screaming/ER1chrpTv8M_0.wav,17,Screaming
Dogs/1PJw2GJyJ1U_7.wav,10,Dogs
Whispering/GtZJ2nkUmTc_30.wav,25,Whispering
Singing/-BGXbN9tBq8_29.wav,18,Singing
Snicker/D2hXuUcagK8_30.wav,20,Snicker
Dogs/2SDFkDb72Vg_0.wav,10,Dogs
Speech/JTMmuSJomYU_280.wav,21,Speech
"Male speech, man speaking/-2xvB13pgTY_30.wav",15,"Male speech, man speaking"
Conversation/Gb8iHgiVK5c_590.wav,7,Conversation
Conversation/N_wi_fujf10_430.wav,7,Conversation
Rustle/5aEZr3ozJfc_80.wav,16,Rustle
Whimper/7Ivl23eqQto_30.wav,24,Whimper
Children shouting/29zYUgO3Oak_140.wav,5,Children shouting
Yell/4FJDhRxW_nc_40.wav,28,Yell
"Male speech, man speaking/0x7cipZwDu4_30.wav",15,"Male speech, man speaking"
Whoop/-_dYaoxZkOE_30.wav,27,Whoop
Snicker/5RgCgEaR3N0_80.wav,20,Snicker
Whimper/1LzTyTB7Qu0_30.wav,24,Whimper
Singing/-DSD3e-tKxk_250.wav,18,Singing
Singing/-Gj4eq00DEg_10.wav,18,Singing
Speech/5wD_exsQx_I_30.wav,21,Speech
Whimper/4D1fdqzam0s_30.wav,24,Whimper
Conversation/B2Bdi11j6rc_30.wav,7,Conversation
White noise/2nQArword_g_9.wav,26,White noise
Speech/-0NxpZlO348_30.wav,21,Speech
Whoop/CEtYIQymxsY_540.wav,27,Whoop
Whimper/IFuN5rrwTWc_21.wav,24,Whimper
Whimper/HTQUbz_gAkk_30.wav,24,Whimper
Speech/21yaXLjyY4g_30.wav,21,Speech
Groan/Hc8ncYid3so_240.wav,14,Groan
Speech/8qtuwNPe0_4_30.wav,21,Speech
Bellow/8BaGW5SbjJc_50.wav,3,Bellow
"Dishes, pots, and pans/OWTooUuyOCY_200.wav",9,"Dishes, pots, and pans"
Yell/JpfqlCEdRCg_270.wav,28,Yell
"Male speech, man speaking/-hr5XT5TOEY_30.wav",15,"Male speech, man speaking"
Babbling/Avl7Jc8gXUM_30.wav,1,Babbling
"Female speech, woman speaking/75GlIiMdS3I_30.wav",12,"Female speech, woman speaking"
Conversation/LQ5MccyTfS0_10.wav,7,Conversation
Yell/3RgyaeKpBbc_60.wav,28,Yell
Speech/FDt1q3lBAAY_220.wav,21,Speech
Battle cry/B9WDVmZvno0_190.wav,2,Battle cry
"Female speech, woman speaking/6TYI8hFAghw_30.wav",12,"Female speech, woman speaking"
Rustle/9aX9qz3Qadw_190.wav,16,Rustle
"Female speech, woman speaking/6nsEOZAPYkw_30.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/429MR8MnXWk_30.wav",12,"Female speech, woman speaking"
Finger snapping/1IKNrkbWVrg_10.wav,13,Finger snapping
Conversation/1NIFzUIUKDw_30.wav,7,Conversation
Whoop/-_XzTMOGCNk_30.wav,27,Whoop
White noise/KiYRCMjIDw4_30.wav,26,White noise
Whimper/0iyMd1EqJ28_30.wav,24,Whimper
Whimper/1UC_T_VBQ7g_30.wav,24,Whimper
"Male speech, man speaking/-2aA-dp9B5I_30.wav",15,"Male speech, man speaking"
Conversation/1GgEpRZDWN0_410.wav,7,Conversation
Conversation/KUbTmrYywI0_170.wav,7,Conversation
"Female speech, woman speaking/7gsbO1AXe1Y_30.wav",12,"Female speech, woman speaking"
Conversation/EoONUpbdpFk_200.wav,7,Conversation
"Dishes, pots, and pans/NEo0lewRTc0_550.wav",9,"Dishes, pots, and pans"
"Smash, crash/6dv_hCR0kq0_30.wav",19,"Smash, crash"
Speech/NJdoi6ddR7Q_130.wav,21,Speech
Whispering/LvTSMecun5g_30.wav,25,Whispering
Screaming/LGWFkv9jxDk_50.wav,17,Screaming
White noise/EymmAeejUnc_30.wav,26,White noise
"Female speech, woman speaking/6OlXKaEwMVc_120.wav",12,"Female speech, woman speaking"
Screaming/LmFYo8STHdE_30.wav,17,Screaming
Whimper/1EZQ7VRGny8_30.wav,24,Whimper
Conversation/-GtmLu0wDP8_330.wav,7,Conversation
Snicker/Fg1B-cWiiLI_60.wav,20,Snicker
Whimper/-RLhcWjOd1E_30.wav,24,Whimper
"Dishes, pots, and pans/Kc7P798BfZ4_30.wav",9,"Dishes, pots, and pans"
"Female speech, woman speaking/8OGxZg2WAcA_30.wav",12,"Female speech, woman speaking"
Whispering/I41TnW961jo_440.wav,25,Whispering
Conversation/7qjYeRGpGWI_30.wav,7,Conversation
Clapping/1VO_LP8GAKw_30.wav,6,Clapping
"Male speech, man speaking/0KFenHHzS_8_26.wav",15,"Male speech, man speaking"
Whispering/HIiHnhEeDT0_280.wav,25,Whispering
Groan/-3kFIz3JnSU_420.wav,14,Groan
White noise/GmfUpXb5ogQ_30.wav,26,White noise
"Dishes, pots, and pans/8sF_xtO4j7A_10.wav",9,"Dishes, pots, and pans"
Whimper/JfZEqeLZqWk_30.wav,24,Whimper
Clapping/HT6AeaSOP-4_30.wav,6,Clapping
Snicker/CEmDoh7jaIg_30.wav,20,Snicker
"Dishes, pots, and pans/JnwENi6JoHQ_170.wav",9,"Dishes, pots, and pans"
Clapping/6Gyp_pZ2LCU_10.wav,6,Clapping
Whimper/8CiziPQ3bLM_30.wav,24,Whimper
Clapping/8dNlL-gOVHg_230.wav,6,Clapping
Whispering/3DLL8R6AxYQ_400.wav,25,Whispering
"Smash, crash/KGePlrF5ZSs_30.wav",19,"Smash, crash"
Dogs/6YoZoASiYyw_400.wav,10,Dogs
shatter/7LhhXj22fO4_80.wav,29,shatter
Singing/-F5wSJwBZjU_120.wav,18,Singing
Whimper/FqvZOrjjUb0_0.wav,24,Whimper
"Dishes, pots, and pans/Ef7JobBJo8A_160.wav",9,"Dishes, pots, and pans"
"Male speech, man speaking/-yKP41Cabqc_30.wav",15,"Male speech, man speaking"
Babbling/Bm19EYKJFNE_30.wav,1,Babbling
Whimper/40cuHrYfaqA_0.wav,24,Whimper
"Female speech, woman speaking/8Pnbfm3EFdk_30.wav",12,"Female speech, woman speaking"
Whispering/InOziXUIsfY_320.wav,25,Whispering
Whoop/5VfCnMQF1w8_30.wav,27,Whoop
Conversation/0m7ynYNbGxc_30.wav,7,Conversation
Conversation/7_5gCzZp--g_530.wav,7,Conversation
"Male speech, man speaking/0I9Vt2x71d8_30.wav",15,"Male speech, man speaking"
